idsensore,tipologia,unit_dimisura,idstazione,nomestazione,quota,provincia,datastart,storico,cgb_nord,cgb_est,lng,lat,location,:@computed_region_af5v_nc64,datastop
14640,Direzione Vento,°,1233,Lurago Marinone,296,CO,2013-02-13T00:00:00.000,N,5061268,499092,8.98833547,45.70496503,"{'type': 'Point', 'coordinates': [8.98833547, 45.70496503]}",3,
9759,Direzione Vento,°,846,Edolo Pantano d`Avio,2108,BS,1993-05-01T00:00:00.000,N,5114768,613679,10.47282844,46.17700799,"{'type': 'Point', 'coordinates': [10.47282844, 46.17700799]}",7,
17446,Precipitazione,mm,1692,Bienno Piazze,472,BS,2018-07-13T00:00:00.000,N,5086804,600114,10.29124095,45.92751023,"{'type': 'Point', 'coordinates': [10.29124095, 45.92751023]}",7,
19443,Precipitazione,mm,1659,Mornico al Serio campo sportivo,162,BG,2017-09-08T00:00:00.000,N,5049158,562551,9.80196100,45.59315400,"{'type': 'Point', 'coordinates': [9.801961, 45.593154]}",1,
17537,Velocità Vento,m/s,60,Villa di Chiavenna,665,SO,2019-06-26T00:00:00.000,N,5131062,539410,9.51204364,46.33199472,"{'type': 'Point', 'coordinates': [9.51204364, 46.33199472]}",7,
17572,Precipitazione,mm,1880,Lomello Cantona,84,PV,2018-12-05T00:00:00.000,N,4996463,484923,8.80829914,45.12147725,"{'type': 'Point', 'coordinates': [8.80829914, 45.12147725]}",6,
6164,Umidità Relativa,%,573,Colico v.La Madoneta,229,LC,2001-07-11T00:00:00.000,N,5109468,529713,9.38468725,46.13814090,"{'type': 'Point', 'coordinates': [9.38468725, 46.1381409]}",5,
8162,Temperatura,°C,869,Milano v.Feltre,127,MI,2000-07-05T00:00:00.000,N,5037597,519436,9.24873853,45.49163461,"{'type': 'Point', 'coordinates': [9.24873853, 45.49163461]}",8,
17483,Direzione Vento,°,1873,Abbiategrasso Strada Casalina,115,MI,2018-12-27T00:00:00.000,N,5026799,491367,8.88970564,45.39465495,"{'type': 'Point', 'coordinates': [8.88970564, 45.39465495]}",8,
12760,Umidità Relativa,%,1512,Pogliano Milanese,160,MI,2020-11-24T00:00:00.000,N,5042449,500406,9.00519996,45.53557672,"{'type': 'Point', 'coordinates': [9.00519996, 45.53557672]}",8,
19397,Radiazione Globale,W/m²,1650,Bormio eliporto,1172,SO,2016-09-29T00:00:00.000,N,5145365,604906,10.36603171,46.45370081,"{'type': 'Point', 'coordinates': [10.36603171, 46.45370081]}",7,
14624,Livello Idrometrico,cm,1381,Castiglione Olona v. XXIV Maggio,268,VA,2013-03-27T00:00:00.000,N,5067247,489587,8.86610210,45.75870277,"{'type': 'Point', 'coordinates': [8.8661021, 45.75870277]}",3,
14748,Direzione Vento,°,1547,Rho Scalo Fiorenza - Tetto,143,MI,2015-02-24T00:00:00.000,N,5040421,507155,9.09161108,45.51728804,"{'type': 'Point', 'coordinates': [9.09161108, 45.51728804]}",8,
14411,Direzione Vento,°,1365,Bione,911,BS,2012-11-18T00:00:00.000,N,5057931,603395,10.32736288,45.66721826,"{'type': 'Point', 'coordinates': [10.32736288, 45.66721826]}",2,
17470,Direzione Vento,°,58,Carona Lago Fregabolgia,1955,BG,2018-10-21T00:00:00.000,N,5097125,566799,9.86305936,46.02444861,"{'type': 'Point', 'coordinates': [9.86305936, 46.02444861]}",1,
2361,Temperatura,°C,125,Castello d'Agogna,106,PV,1993-01-01T00:00:00.000,N,5010411,476502,8.70057165,45.24680044,"{'type': 'Point', 'coordinates': [8.70057165, 45.24680044]}",6,
14006,Velocità Vento,m/s,1077,Oltre il Colle Zambla,1138,BG,2013-09-16T00:00:00.000,N,5082261,561209,9.78893967,45.89119304,"{'type': 'Point', 'coordinates': [9.78893967, 45.89119304]}",1,
2135,Umidità Relativa,%,110,Gonzaga Palidano,22,MN,1998-01-01T00:00:00.000,N,4980052,638675,10.75828107,44.96037167,"{'type': 'Point', 'coordinates': [10.75828107, 44.96037167]}",4,
9387,Umidità Relativa,%,1212,Castione della Presolana,1180,BG,2009-01-29T00:00:00.000,N,5086647,582441,10.06332908,45.92845581,"{'type': 'Point', 'coordinates': [10.06332908, 45.92845581]}",1,
8154,Livello Idrometrico,cm,816,Sermide e Felonica SP 91,10,MN,2000-01-20T00:00:00.000,N,4987208,680433,11.28993625,45.01536422,"{'type': 'Point', 'coordinates': [11.28993625, 45.01536422]}",,
5121,Temperatura,°C,166,Mantova Lunetta2 SMR,25,MN,2006-02-15T00:00:00.000,N,5002119,643358,10.82394014,45.15799358,"{'type': 'Point', 'coordinates': [10.82394014, 45.15799358]}",4,
2414,Temperatura,°C,130,Brescia ITAS Pastori,149,BS,1995-01-01T00:00:00.000,N,5042175,598502,10.26138219,45.52614578,"{'type': 'Point', 'coordinates': [10.26138219, 45.52614578]}",2,
14191,Umidità Relativa,%,1342,Ponte in Valtellina Lago Reguzzo,2440,SO,2012-10-13T00:00:00.000,N,5105228,574978,9.96999939,46.09651358,"{'type': 'Point', 'coordinates': [9.96999939, 46.09651358]}",7,
5916,Precipitazione,mm,614,Rodano v.Turati,112,MI,1999-01-01T00:00:00.000,N,5035511,527631,9.35349644,45.47258192,"{'type': 'Point', 'coordinates': [9.35349644, 45.47258192]}",8,
14058,Temperatura,°C,1324,Limone sul Garda,75,BS,2012-03-13T00:00:00.000,N,5074143,639088,10.79005556,45.80683333,"{'type': 'Point', 'coordinates': [10.79005556, 45.80683333]}",2,
2486,Umidità Relativa,%,136,Persico Dosimo,44,CR,1993-01-01T00:00:00.000,N,5003424,582100,10.04494440,45.17951839,"{'type': 'Point', 'coordinates': [10.0449444, 45.17951839]}",4,
14001,Umidità Relativa,%,1077,Oltre il Colle Zambla,1138,BG,2012-01-13T00:00:00.000,N,5082261,561209,9.78893967,45.89119304,"{'type': 'Point', 'coordinates': [9.78893967, 45.89119304]}",1,
11757,Velocità Vento,m/s,836,Aprica,1950,SO,1992-01-01T00:00:00.000,N,5109097,588704,10.14826598,46.12968795,"{'type': 'Point', 'coordinates': [10.14826598, 46.12968795]}",7,
6696,Radiazione Globale,W/m²,642,Pavia v. Folperti,77,PV,2002-06-01T00:00:00.000,N,5004590,512932,9.16464919,45.19468231,"{'type': 'Point', 'coordinates': [9.16464919, 45.19468231]}",6,
32353,Temperatura,°C,1807,Ispra JRC,249,VA,2022-04-21T00:00:00.000,N,5072552,471760,8.63656270,45.80595188,"{'type': 'Point', 'coordinates': [8.6365627, 45.80595188]}",3,
14251,Direzione Vento,°,1346,Campodolcino Alpe Motta,1880,SO,2012-10-17T00:00:00.000,N,5141127,528341,9.36883561,46.42312151,"{'type': 'Point', 'coordinates': [9.36883561, 46.42312151]}",7,
14120,Precipitazione,mm,1326,Toscolano-Maderno,70,BS,2012-03-25T00:00:00.000,N,5054923,626016,10.61687842,45.63641172,"{'type': 'Point', 'coordinates': [10.61687842, 45.63641172]}",2,
14049,Velocità Vento,m/s,150,Pieve San Giacomo,39,CR,2012-02-17T00:00:00.000,N,4997179,594005,10.19526123,45.12182840,"{'type': 'Point', 'coordinates': [10.19526123, 45.1218284]}",4,
6795,Temperatura,°C,653,Brescia v.Ziziola,125,BS,1997-10-17T00:00:00.000,N,5040836,595170,10.21846492,45.51456611,"{'type': 'Point', 'coordinates': [10.21846492, 45.51456611]}",2,
11734,Velocità Vento,m/s,102,San Colombano al Lambro,140,MI,2001-06-27T00:00:00.000,N,5002165,538425,9.48899684,45.17191896,"{'type': 'Point', 'coordinates': [9.48899684, 45.17191896]}",8,
19427,Umidità Relativa,%,1657,Mariano Comense campo sportivo,255,CO,2017-10-11T00:00:00.000,N,5059052,513843,9.17777300,45.68488400,"{'type': 'Point', 'coordinates': [9.177773, 45.684884]}",3,
6159,Umidità Relativa,%,596,Osio Sotto v.per Levate,182,BG,2000-04-04T00:00:00.000,N,5052072,547691,9.61173782,45.62055568,"{'type': 'Point', 'coordinates': [9.61173782, 45.62055568]}",1,
5908,Precipitazione,mm,502,Milano v.Juvara,122,MI,1989-01-01T00:00:00.000,N,5035546,517377,9.22231536,45.47322769,"{'type': 'Point', 'coordinates': [9.22231536, 45.47322769]}",8,
10378,Direzione Vento,°,706,Lecco v.Sora,272,LC,2008-07-22T00:00:00.000,N,5078987,531045,9.39995481,45.86375372,"{'type': 'Point', 'coordinates': [9.39995481, 45.86375372]}",5,
14500,Temperatura,°C,1371,Brembilla,468,BG,2013-03-19T00:00:00.000,N,5073646,547333,9.60925258,45.81475229,"{'type': 'Point', 'coordinates': [9.60925258, 45.81475229]}",1,
14772,Direzione Vento,°,1553,Mozzanica v.Donizetti,104,BG,2015-07-20T00:00:00.000,N,5036208,553342,9.68248866,45.47736192,"{'type': 'Point', 'coordinates': [9.68248866, 45.47736192]}",1,
19419,Radiazione Globale,W/m²,1656,Casalmaggiore campo sportivo,26,CR,2017-03-28T00:00:00.000,N,4983484,611536,10.41506800,44.99604400,"{'type': 'Point', 'coordinates': [10.415068, 44.996044]}",4,
9012,Temperatura,°C,1238,Val Masino S.Martino,943,SO,2004-01-01T00:00:00.000,N,5121068,548737,9.63217806,46.24144667,"{'type': 'Point', 'coordinates': [9.63217806, 46.24144667]}",7,
8153,Livello Idrometrico,cm,886,Vigevano SS494,94,PV,2000-05-25T00:00:00.000,N,5020886,490573,8.87967586,45.34142636,"{'type': 'Point', 'coordinates': [8.87967586, 45.34142636]}",6,
14113,Velocità Vento,m/s,147,Cinisello Balsamo Parco Nord,142,MI,2012-03-09T00:00:00.000,N,5043257,516051,9.20560341,45.54266467,"{'type': 'Point', 'coordinates': [9.20560341, 45.54266467]}",8,
14569,Umidità Relativa,%,1378,Tignale Oldesio,374,BS,2013-07-23T00:00:00.000,N,5065781,633895,10.72090630,45.73263930,"{'type': 'Point', 'coordinates': [10.7209063, 45.7326393]}",2,
11218,Direzione Vento,°,1222,Cavargna,1100,CO,2012-05-03T00:00:00.000,N,5104225,508568,9.11084686,46.09155206,"{'type': 'Point', 'coordinates': [9.11084686, 46.09155206]}",7,
122,Precipitazione,mm,60,Villa di Chiavenna,665,SO,2002-11-20T00:00:00.000,N,5131062,539410,9.51204364,46.33199472,"{'type': 'Point', 'coordinates': [9.51204364, 46.33199472]}",7,
11025,Precipitazione,mm,826,Gavardo SP 116,205,BS,2020-08-06T00:00:00.000,N,5049767,612403,10.44108528,45.59235897,"{'type': 'Point', 'coordinates': [10.44108528, 45.59235897]}",2,
10459,Direzione Vento,°,1266,Bertonico v.Moro,65,LO,2009-03-03T00:00:00.000,N,5009105,552297,9.66625758,45.23349689,"{'type': 'Point', 'coordinates': [9.66625758, 45.23349689]}",8,
19353,Direzione Vento,°,1560,Padenghe sul Garda v.Fondrini,187,BS,2016-07-14T00:00:00.000,N,5041631,617629,10.50612000,45.51828600,"{'type': 'Point', 'coordinates': [10.50612, 45.518286]}",2,
8148,Livello Idrometrico,cm,883,Costa Masnaga Lambrugo,248,LC,2001-10-17T00:00:00.000,N,5067757,519381,9.24923839,45.76310739,"{'type': 'Point', 'coordinates': [9.24923839, 45.76310739]}",5,
9935,Radiazione Globale,W/m²,677,Cremona Via Fatebenefratelli,43,CR,2006-04-10T00:00:00.000,N,4999315,582066,10.04384767,45.14254358,"{'type': 'Point', 'coordinates': [10.04384767, 45.14254358]}",4,
9087,Livello Idrometrico,cm,1206,Cavaria con Premezzo v. Cantalupa,274,VA,2004-01-01T00:00:00.000,N,5059567,485026,8.80769797,45.68949617,"{'type': 'Point', 'coordinates': [8.80769797, 45.68949617]}",3,
11739,Velocità Vento,m/s,110,Gonzaga Palidano,22,MN,1999-01-01T00:00:00.000,N,4980052,638675,10.75828107,44.96037167,"{'type': 'Point', 'coordinates': [10.75828107, 44.96037167]}",4,
9040,Altezza Neve,cm,1216,Valbondione,1784,BG,2004-01-01T00:00:00.000,N,5101745,580328,10.03860694,46.06456797,"{'type': 'Point', 'coordinates': [10.03860694, 46.06456797]}",1,
19242,Velocità Vento,m/s,502,Milano v.Juvara,122,MI,2014-03-03T00:00:00.000,N,5035546,517377,9.22231536,45.47322769,"{'type': 'Point', 'coordinates': [9.22231536, 45.47322769]}",8,
14189,Direzione Vento,°,1342,Ponte in Valtellina Lago Reguzzo,2440,SO,2012-10-13T00:00:00.000,N,5105228,574978,9.96999939,46.09651358,"{'type': 'Point', 'coordinates': [9.96999939, 46.09651358]}",7,
14458,Direzione Vento,°,1366,Porlezza torrente,291,CO,2012-12-12T00:00:00.000,N,5098254,510895,9.14079938,46.03777316,"{'type': 'Point', 'coordinates': [9.14079938, 46.03777316]}",7,
8134,Temperatura,°C,820,Pisogne,842,BS,2001-11-21T00:00:00.000,N,5074267,589881,10.15694910,45.81611569,"{'type': 'Point', 'coordinates': [10.1569491, 45.81611569]}",7,
